work_id,title,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits
11814510,Slomlennyi,Explicit,"M/M, F/M","Star Wars - All Media Types, Star Wars Prequel Trilogy, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels","Obi-Wan Kenobi & Darth Vader, Obi-Wan Kenobi & Anakin Skywalker, Obi-Wan Kenobi/Anakin Skywalker, Obi-Wan Kenobi/pirates, Kanan Jarrus/Hera Syndulla, Alexsandr Kallus/Garazeb ""Zeb"" Orrelios, Vaderwan - Relationship, Alexsandr Kallus & Garazeb ""Zeb"" Orrelios, Obi-Wan Kenobi/Darth Vader, Obi-Wan Kenobi/Anakin Skywalker | Darth Vader, Obi-Wan Kenobi & Asajj Ventress, Obi-Wan Kenobi/Asajj Ventress","Anakin Skywalker | Darth Vader, Darth Vader, Obi-Wan Kenobi, Anakin Skywalker, Hera Syndulla, Kanan Jarrus, Ezra Bridger, Sabine Wren, Hondo Ohnaka, Chopper (Star Wars), Garazeb ""Zeb"" Orrelios, Alexsandr Kallus, CT-7567 | Rex, Luke Skywalker, Asajj Ventress, Darth Maul, DumE, Yoda (Star Wars), Ahsoka Tano, Qui-Gon Jinn, Thrawn | Mitth'raw'nuruodo, Sheev Palpatine | Darth Sidious, Ackbar (Star Wars), Gay - Character","Pre-Star Wars: Rebels, Post-Traumatic Stress Disorder - PTSD, Poor Obi-Wan, Explicit Sexual Content, Angst and Hurt/Comfort, Rape/Non-con Elements, Alternate Universe, Hurt Obi-Wan Kenobi, Rating: NC17, Gangbang, Male Slash, Sexual Slavery, Male Friendship, Mutual Non-Con, Abusive Relationships, Physical Abuse, Don't say I didn't warn you, Bottom Obi-Wan Kenobi, Obi-Wan Needs a Hug, Hurt/Comfort, obikin, Vaderwan, Past Abuse, Jedi, DumE - Freeform, Bondage, Urethral Play, Enemas, Bottom Anakin Skywalker, Drugged Sex",Russkii,2017-08-15,Completed,2018-12-16,87581,28/28,98,304,16,4785
10688091,A Burden Shared,Explicit,"Gen, M/M","Star Wars: Rebels, Star Wars - All Media Types","Kallus | ISB-021/Garazeb ""Zeb"" Orrelios","Kallus | ISB-021, Garazeb ""Zeb"" Orrelios, Hera Syndulla, Kanan Jarrus, Ezra Bridger, Cassian Andor, Original Characters, C1-10P | Chopper","Pre-Slash, Hurt/Comfort, PTSD, Time Skip: One Month, Friends to Lovers, Depression/Anxiety, Playing fast and loose with space psychology and medicine, Crew as Family, Frottage, Mutual Masturbation, Cum Play, Liberties taken with alien anatomy/sperm production, Dirty Talk, Character Headcanon, Alternate Universe - Canon Divergence, Interspecies Relationship(s), Interspecies Romance, Interspecies Sex, Rough Sex, Biting, Scent Marking, Cum Marking, Claiming, bite mark, Alien Mating Rituals, Accidental Scarification, Non-Graphic for that, Chapter 1 is gen",English,2017-04-21,Completed,2017-04-23,20382,3/3,37,300,42,5071
8363497,Master and Apprentice,Not Rated,F/M,"Star Wars, Star Wars Rebels","Anakin Skywalker/Ahsoka Tano, Ahsoka Tano/Darth Vader","Darth Vader, Ahsoka Tano, Ahsoka, Anakin Skywalker, Emperor Palpantine",Alternate Universe,English,2016-10-23,Updated,2018-05-28,5248,6/?,37,299,33,8278
6436585,Witching Hour,Teen And Up Audiences,F/M,"Star Wars: Rebels, Star Wars - All Media Types, Star Wars: Rebellion Era - All Media Types",Kanan Jarrus/Hera Syndulla,"Ezra Bridger, Kanan Jarrus, Hera Syndulla, Garazeb ""Zeb"" Orrelios, Sabine Wren, C1-10P | Chopper, Darth Maul, Savage Opress, Jun Sato (Star Wars), Sheev Palpatine | Darth Sidious, Yoda, Sith Inquisitor, Ahsoka Tano, Revan (Star Wars), Darth Revan, Darth Plagueis, Talzin (Star Wars), Nightsister(s), Snoke (Star Wars), Knights of Ren","Episode: s02e21 Twilight of the Apprentice Part 1, Episode: s02e22 Twilight of the Apprentice Part 2, Episode: s02e21-22 Twilight of the Apprentice, Post-Season/Series 02, Alternate Season/Series 03, Sith Holocron, The Dark Side of the Force, Blindness, Blind Character, Force Visions, Survivor Guilt, Background Relationships, Force Bond (Star Wars), Mind Control, Resurrection, References to Canon, Not Canon Compliant, Canon Rewrite, Rewrite",English,2016-04-02,Completed,2018-04-15,22981,11/11,95,296,34,5230
17583677,Only the Best!,General Audiences,Gen,"Star Wars - All Media Types, Star Wars Original Trilogy, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels","Obi-Wan Kenobi & Hondo Ohnaka, Hondo Ohnaka & Luke Skywalker, Hondo Ohnaka & Leia Organa","Hondo Ohnaka, Obi-Wan Kenobi, Luke Skywalker, Han Solo, Chewbacca (Star Wars), Leia Organa, Anakin Skywalker | Darth Vader, Lando Calrissian","Alternate Universe, Alternate Universe - Canon Divergence, POV Second Person, POV Hondo Ohnaka, Movie: Star Wars: A New Hope, Movie: Star Wars: The Empire Strikes Back, Family Feels, Episode: S01E11 Dooku Captured, The Only Thing Worse Than Being Disliked By Hondo Is Being Liked By Hondo, Anakin Skywalker Swears Like a Sailor and You Can't Convince Me Otherwise",English,2019-01-28,Completed,2019-01-28,2990,1/1,54,296,57,2102
14403339,A Tale of Two Ahsokas,General Audiences,Gen,"Star Wars - All Media Types, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels",,"Ahsoka Tano, Jedi Council, The Ghost Crew (Star Wars), 501st Legion (Star Wars), Anakin Skywalker","Time Travel Fix-It, Sort Of, more like, Alternate Universe - Character Swap, background Kanera",English,2018-04-22,Completed,2018-04-22,11270,1/1,35,296,66,3239
7547764,Imperial Glances,Explicit,"Gen, M/M, Multi","Star Wars - All Media Types, Star Wars: Rebels","Gilad Pellaeon/Thrawn | Mitth'raw'nuruodo, Thrawn | Mitth'raw'nuruodo/Maximilian Veers","Gilad Pellaeon, Thrawn | Mitth'raw'nuruodo, Maximilian Veers, Firmus Piett","Lace Panties, thigh highs, Cuddling, shared showers, Fluff, Shameless Smut, Slow Build, First Time, Dom/sub, Fluff and Humor, Emotional Hurt/Comfort, Fluff and Angst",English,2016-07-21,Updated,2018-08-12,44447,34/?,175,294,19,5100
12543424,Every Colour But Red,Teen And Up Audiences,Gen,"Star Wars: Rebels, Star Wars - All Media Types","Kanan Jarrus/Hera Syndulla, Space Family (Star Wars Rebels)","Sabine Wren, Ezra Bridger, Kanan Jarrus, Hera Syndulla, Garazeb ""Zeb"" Orrelios, Fenn Rau, Gar Saxon, Mace Windu, Rig Nema, Luminara Unduli, Jai Kell",,English,2017-10-29,Updated,2018-09-01,116305,23/?,274,294,30,8456
5188439,Rocky Lake Shores,Teen And Up Audiences,,"Star Wars - All Media Types, Star Wars: Rebels",,"Ezra Bridger, Kanan Jarrus, Garazeb ""Zeb"" Orrelios, Chopper (Star Wars)","A gift for believeinrocknroll, Ezra almost drowns, Kanan freaks out a little, Zeb's pov",English,2015-11-11,Completed,2015-11-11,791,1/1,17,293,61,4206
2826071,slowly at light speed,General Audiences,F/M,"Star Wars - All Media Types, Star Wars: Rebels",Kanan Jarrus/Hera Syndulla,"Kanan Jarrus, Hera Syndulla, Ezra Bridger, Sabine Wren, Garazeb ""Zeb"" Orrelios","Fluff, SO MUCH FLUFF, i'm trash",English,2014-12-22,Completed,2014-12-22,1137,1/1,16,293,24,3240
13649379,"Thrawn, Actually",Explicit,F/M,"Star Wars - All Media Types, Star Wars Legends - All Media Types, Star Wars: Rebels, Star Wars Legends: Thrawn Trilogy - Timothy Zahn, Star Wars: Thrawn - Timothy Zahn, Star Wars Legends: Hand of Thrawn Duology - Timothy Zahn, Star Wars Imperials","Thrawn | Mitth'raw'nuruodo/Original Female Character(s), Thrawn | Mitth'raw'nuruodo/Other(s), Thrawn | Mitth'raw'nuruodo/Original Character(s)","Thrawn | Mitth'raw'nuruodo, Gilad Pellaeon, Tyber Zann, Urai Fen, Darth Vader, Imperial Stormtroopers, Original Male Imperial Characters, Original Chiss Character(s), Silri, Original Imperial Character(s) (Star Wars), Nuso Esva, Death Star - Character, The Chimaera - Character, Rukh (Star Wars), Wookiees - Character, Original Female Imperial Characters","Canon Divergence - Star Wars Expanded Universe, Star Wars Romance, Chiss Need Love Too, Imperials Need Love, Imperial Officers (Star Wars), Thrawn Romance, Imperial Fraternization, Fraternization, Doctors & Physicians, Chiss, Explicit Sexual Content, Explicit Language, Thrawn OTP, Force Bond, Imperial Officer Romance",English,2018-02-12,Completed,2018-08-20,110533,56/56,348,291,37,5057
14355432,Fireguard,Teen And Up Audiences,F/M,"Star Wars - All Media Types, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Clone Wars (2003) - All Media Types, Star Wars: Rebels","CC-2224 | Cody/Obi-Wan Kenobi, 212th Attack Battalion & Obi-Wan Kenobi","Obi-Wan Kenobi, CC-2224 | Cody, 212th Attack Battalion, Ezra Bridger, Kanan Jarrus, Padme Amidala, 501st Legion (Star Wars)","Female Obi-Wan Kenobi, Wings, Wingfic, Alternate Universe - Canon Divergence",English,2018-04-20,Completed,2018-04-20,3445,1/1,18,289,14,3812
14314296,Fireburn,Teen And Up Audiences,,"Star Wars - All Media Types, Star Wars: Clone Wars (2003) - All Media Types, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels","CC-2224 | Cody/Obi-Wan Kenobi, 212th Attack Battalion & Obi-Wan Kenobi","Obi-Wan Kenobi, CC-2224 | Cody, Kanan Jarrus, Ezra Bridger, CT-7567 | Rex, 212th Attack Battalion","Female Obi-Wan Kenobi, Wings, Wingfic, Alternate Universe - Canon Divergence",English,2018-04-15,Completed,2018-04-15,4155,1/1,14,288,16,4083
6406723,seeds of darkness planted in you,Teen And Up Audiences,Gen,"Star Wars: Rebels, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars Episode VI: Return of the Jedi, Star Wars: Rebellion Era - All Media Types, Star Wars - All Media Types","Ahsoka Tano & Darth Vader, Leia Organa & Ahsoka Tano","Ahsoka Tano, Leia Organa, Anakin Skywalker | Darth Vader","Sith Ahsoka, Sith!soka, Alternate Universe, I still haven't watched the Rebels finale, And I bet that this has become completely impossible following it, Still, dark side Ahsoka",English,2016-03-31,Completed,2016-03-31,1990,1/1,9,287,56,3367
14120685,Spectre One Rises,General Audiences,,"Star Wars: Rebels, Star Wars - All Media Types","Ezra Bridger & Kanan Jarrus, Kanan Jarrus/Hera Syndulla, kanera - Relationship","Kanan Jarrus, Ezra Bridger, Thrawn | Mitth'raw'nuruodo, Hera Syndulla, Jacen Syndulla, Sabine Wren, Ahsoka Tano, Hondo Ohnaka, Maz Kanata, Garazeb ""Zeb"" Orrelios, Alexsandr Kallus, C1-10P | Chopper, AP-5 (Star Wars), CT-7567 | Rex, CC-3636 | Wolffe","Character Death Fix, Canon Compliant as much as possible, Wild Space here we come, Meanwhile Hera deals with Jacen and burgeoning Force powers, What kind of mischief can Kanan and Ezra and Thrawn get into over 5 years from the epilogue, There's a lot of nasty dangers our heroes must face with a certain Chiss if they are to all survive, If you're fine with Kanan staying dead and not reuniting with his family somehow this is not for you, The SWR Epilogue left us hanging so this is my take on what comes next",English,2018-03-29,Updated,2019-08-25,90849,5/7,133,286,37,2993
18600613,Of Dust & Fire,Teen And Up Audiences,,"Star Wars: Rebels, Star Wars: Rebellion Era - All Media Types, Star Wars Original Trilogy, Solo: A Star Wars Story (2018)","Ezra Bridger & Kanan Jarrus, Ezra Bridger & Sabine Wren, Kanan Jarrus & Sabine Wren, Ryder Azadi & Ezra Bridger, Hera Syndulla & Ahsoka Tano, Ezra Bridger & Han Solo, Chewbacca & Han Solo, Chewbacca & Ezra Bridger, Sabine Wren & Orson Krennic","Sabine Wren, Ezra Bridger, Kanan Jarrus, Orson Krennic, Grand Inquisitor (Star Wars), Ahsoka Tano, Tristan Wren, Ryder Azadi, Han Solo, Chewbacca (Star Wars), Hera Syndulla, C1-10P | Chopper","Angst, Heavy Angst, mature themes, Rated For Violence, Alternate Universe - Canon Divergence, Alternate Universe - Dark, Dark Ezra Bridger, Inquisitor Ezra Bridger, Teenage Ezra Bridger, Ezra Bridger Needs a Hug, Sabine Wren Needs a Hug, Kanan Jarrus Needs a Hug, Inquisitor Kanan Jarrus, Everyone Needs A Hug, Engineering, Imperial Officers (Star Wars), Imperialism, Implied/Referenced Brainwashing, Past Brainwashing, Imperial AU, Pseudoscience, Someone Please Help These Poor Children, Han Solo's A+ Parenting, Han Finds A Kid, And Basically Adopts Him, (Said Kid Is 17 But That's Irrelevant), Complete",English,2019-04-25,Completed,2019-12-17,35871,28/28,53,286,3,2418
14085045,Falling in Love with the Right Now (Poster Boy),General Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels","Alexsandr Kallus/Garazeb ""Zeb"" Orrelios","Alexsandr Kallus, Ezra Bridger, Hera Syndulla, Kanan Jarrus, Garazeb ""Zeb"" Orrelios","Pre-Slash, Propaganda, Hot Kallus Day",English,2018-03-25,Completed,2018-03-25,1682,1/1,65,285,41,2011
6416485,"Well then, I guess we're both idiots",Teen And Up Audiences,"Gen, M/M","Star Wars Episode I: The Phantom Menace, Star Wars Rebels: Servants of the Empire - Jason Fry",Obi-Wan Kenobi/Darth Maul,"Obi-Wan Kenobi, Darth Maul","Angst, Hurt, but not very much, obi-wan is a sarcastic ass, and maul is just an ass, except...he has no ass, Implied Past Child Abuse, so watch out if thats not your cup of tea, some internalized ableist crap from Kenobi and maul both",English,2016-03-31,Completed,2016-06-06,14420,7/7,58,285,32,4296
5987014,Reforming the Bond,General Audiences,Gen,"Star Wars: The Clone Wars (2008) - All Media Types, Star Wars - All Media Types, Star Wars: Rebels","Ahsoka Tano & Darth Vader, Anakin Skywalker & Ahsoka Tano","Ahsoka Tano, Anakin Skywalker",,English,2016-02-13,Updated,2016-07-11,8523,6/?,47,285,50,4861
15161330,Taking Shelter,Teen And Up Audiences,Gen,Star Wars: Rebels,"Ezra Bridger & Darth Maul, Ezra Bridger & Kanan Jarrus, Kanan Jarrus & Hera Syndulla, Ezra Bridger & Hera Syndulla","Ezra Bridger, Darth Maul, Kanan Jarrus, Hera Syndulla, Sabine Wren, Garazeb ""Zeb"" Orrelios, Ahsoka Tano, Seventh Sister (Star Wars)","Alternate Universe, Child Abuse, Angst, Post-Traumatic Stress Disorder - PTSD, Autistic Ezra Bridger, Autistic Sabine Wren, Force Bond (Star Wars), slow burn found family",English,2018-07-04,Completed,2019-03-16,154583,54/54,187,283,23,7671
11269764,Mating Rituals,Teen And Up Audiences,M/M,Star Wars: Rebels,"Kallus | ISB-021/Garazeb ""Zeb"" Orrelios","Garazeb ""Zeb"" Orrelios, Kallus | ISB-021, Sabine Wren, Ezra Bridger, C1-10P | Chopper","Misunderstandings, Mating Rituals, Awkward Flirting, Marriage Proposal, conventions of Lasat attractiveness, flustered Kallus is the best Kallus, some liberties taken with Kallus' first name",English,2017-06-22,Completed,2017-06-22,4704,1/1,19,281,41,2329
8523805,Alternating Current,Teen And Up Audiences,M/M,"Star Wars - All Media Types, Star Wars Original Trilogy, Star Wars: Rebels",Ezra Bridger/Luke Skywalker,"Luke Skywalker, Ezra Bridger, Chopper (Star Wars), Obi-Wan Kenobi, Kanan Jarrus","The Force, Hurt/Comfort, Chance Meetings, Jedi Mind Tricks don't work on Luke, (insert joke here)",English,2016-11-20,Completed,2016-11-20,3944,1/1,34,280,58,2448
17152577,Private Sith Whore,Explicit,F/M,"Star Wars - All Media Types, Star Wars Prequel Trilogy, Star Wars: The Clone Wars (2008) - All Media Types, Solo: A Star Wars Story (2018), Star Wars: Rebels","Darth Maul/Reader, Darth Maul/You","Darth Maul, You, Reader, Sheev Palpatine | Darth Sidious, Darth Sidious, Rook Kast, Gar Saxon, Obi-Wan Kenobi, Ezra Bridger","Prostitution, Heavy BDSM, Leashes, Biting, Blood Kink, Implied Consent, Rough Sex, Deepthroating, Piercings, Nipple Piercings, Genital Piercing, Uncircumcised Penis, Cunnilingus, Dom/sub, Consent Issues, Body Worship, Explicit Language, Smut, Shameless Smut, primal kink, Blow Jobs, Knotting, Purring, force mind tricks, Space Husbands, Fingerfucking, so much cum, Pheromones, Switching, Submission, Teasing, Gags, Muzzles, Muzzle Kink, Sex Toys, Strap-Ons, Thigh Strap-Ons, Inappropriate Use of the Force, The Force, Gentle Sex, Come Eating, Come as Lube, Marking, Desperation, Bruises, Power Play, Light Bondage, Cuddling & Snuggling, Punishment, Come play, Shower Sex, Growling, Light Sadism, Light Masochism, Porn With Plot, Porn with Feelings, Angst, Mating Cycles/In Heat, Cyborgs, Robotics, Robotic Penis, Romance, Mental Instability, Mental Anguish, Mental Health Issues",English,2018-12-25,Updated,2019-05-10,16015,6/?,48,280,34,9445
4982551,Our Mutual Enemy,Teen And Up Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars: Rebellion Era - All Media Types",,"Grievous | Qymaen jai Sheelal, Ezra Bridger, Sabine Wren, Hera Syndulla, Kanan Jarrus, C1-10P | Chopper, Garazeb ""Zeb"" Orrelios, Ronderu lij Kummar, Ahsoka Tano","Old Grievous backstory, Villain Redemption",English,2015-10-12,Updated,2018-03-08,31145,19/?,47,279,34,4681
5589076,Dying Breed,General Audiences,Gen,"Star Wars: Rebels, Star Wars - All Media Types",,"Kanan Jarrus, Hera Syndulla, Ezra Bridger, Sabine Wren, Garazeb ""Zeb"" Orrelios, C1-10P | Chopper",,English,2015-12-31,Completed,2016-07-29,37836,12/12,47,279,50,4788
6332191,Take A Chance On Me,Teen And Up Audiences,Multi,Star Wars: Rebels,"Kanan Jarrus/Hera Syndulla, Garazeb ""Zeb"" Orrelios/Agent Kallus, Space Family (Star Wars Rebels)","Kanan Jarrus, Hera Syndulla, Garazeb ""Zeb"" Orrelios, Agent Kallus, Sabine Wren, Ezra Bridger, Alexsandr Kallus","Minor Kanan Jarrus/Hera Syndulla, lowkey Garazeb ""Zeb"" Orrelios/Agent Kallus tho",English,2018-04-18,Completed,2018-04-18,1943,1/1,18,276,14,3068
13767723,Five times Ezra met a Force Ghost and One Time he didn't,General Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars Episode I: The Phantom Menace","Depa Billaba & Kanan Jarrus, Depa Billaba & Ezra Bridger, Depa Billaba & Mace Windu, Kanan Jarrus/Hera Syndulla, Ezra Bridger & Mace Windu, Ezra Bridger & Ahsoka Tano, Ezra Bridger & Qui-Gon Jinn, Ezra Bridger & Kanan Jarrus, Alexsandr Kallus/Garazeb ""Zeb"" Orrelios, Ezra Bridger/Luke Skywalker, Ezra Bridger & Rey (Star Wars), Leia Organa/Han Solo, Ezra Bridger & Luke Skywalker","Ezra Bridger, Kanan Jarrus, Depa Billaba, Yoda (Star Wars), Hera Syndulla, Mace Windu, Garazeb ""Zeb"" Orrelios, Sabine Wren, C1-10P | Chopper, Hondo Ohnaka, Ahsoka Tano, Anakin Skywalker | Darth Vader, Qui-Gon Jinn, Obi-Wan Kenobi, Alexsandr Kallus, Jacen Syndulla, Rey (Star Wars), Ben Solo | Kylo Ren, Luke Skywalker, Leia Organa, Han Solo","Five Times Plus One, 5 Times, Force Ghosts, Character Death, More characters to be added",English,2018-02-22,Completed,2018-03-21,7100,6/6,74,275,45,3650
11063163,Time Force Continuum,Teen And Up Audiences,,"Star Wars - All Media Types, Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels","Anakin Skywalker & Han Solo, Luke Skywalker & Darth Vader, Rey & Ben Solo | Kylo Ren","Han Solo, Anakin Skywalker | Darth Vader, Ahsoka Tano, Obi-Wan Kenobi, CT-7567 | Rex, CT-21-0408 | Echo, CT-27-5555 | Fives | ARC-5555, CC-2224 | Cody, R2-D2 (Star Wars), Clone Troopers, Ezra Bridger, Storm Troopers - Character, Mace Windu, Yoda (Star Wars), Luke Skywalker, Plo Koon, Shmi Skywalker, Ben Solo | Kylo Ren, Rey (Star Wars)","Time Travel, Mostly Time travel stuff, Alternate Universe - Canon Divergence, Suitless Vader, Regular Vader, Alternate Universe - Time Travel, Post-Star Wars: The Last Jedi",English,2017-06-01,Updated,2017-12-24,14054,4/?,65,273,68,6284
15758985,The Promise.,Not Rated,"Gen, Multi","Star Wars - All Media Types, Star Wars Prequel Trilogy, Star Wars Original Trilogy, Star Wars: Rebels, Star Wars Episode III: Revenge of the Sith, Star Wars: Rebellion Era - All Media Types, Star Wars Rebels: Servants of the Empire - Jason Fry","Ezra Bridger & Luke Skywalker, Luke Skywalker & Darth Vader, Obi-Wan Kenobi & Luke Skywalker, Luke Skywalker & Ahsoka Tano, Kanan Jarrus/Hera Syndulla, Luke Skywalker & The Ghost Crew, Padme Amidala/Anakin Skywalker | Darth Vader, Kanan Jarrus & Luke Skywalker, The Ghost Crew & Ahsoka Tano, Ezra Bridger/Luke Skywalker, Which might or might not be written but could be implied","Luke Skywalker, Obi-Wan Kenobi, Anakin Skywalker | Darth Vader, Ezra Bridger, Sabine Wren, Garazeb ""Zeb"" Orrelios, Hera Syndulla, Kanan Jarrus, Ahsoka Tano, Grand Inquisitor (Star Wars), The Ghost Crew (Star Wars), C1-10P | Chopper, R2-D2 (Star Wars), Jho (Star Wars), C-3PO (Star Wars), CT-7567 | Rex, Alexsandr Kallus, Yoda (Star Wars), Leia Organa","Angst, BAMF Luke Skywalker, Ezra Bridger Needs a Hug, A Luke joins the ghost crew fic, Luke is smol and badass here and I love him, Force Ghost Obi-Wan Kenobi, Obi-Wan Kenobi is a Mess, Skywalker Family Drama, Family Feels, Past Padme Amidala/Anakin Skywalker, Dark Anakin Skywalker, ROTS Flashbacks, Ezra/Luke bromance, Past Anidala will be explored in later chapters, Luke is even more of a nerd about ships than most of Ao3, but unlike most of Ao3 it's spaceships, Jedi Luke Skywalker, POV Luke Skywalker, Teen Luke Skywalker, Spoiler: Han getting in a fight with Luke over the Falcon is fic canon, Also am very likely to add in Servants of the Empire characters/storylines here, I Don't Even Know, sorry for my bad writing, please read relationship tags",English,2018-08-21,Updated,2019-07-31,24210,21/?,210,273,73,6671
